"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"OR","Boardman","6106","1SG","09-01-2020","0","1","245","","798.9","Measured",".282","Calculated",".167","Measured","472.326","Calculated","296.6","Measured",".105","Calculated","2828.3","820","2778"
"OR","Boardman","6106","1SG","09-01-2020","1","1","245","","824.4","Measured",".291","Calculated",".168","Measured","475.507","Calculated","296.9","Measured",".105","Calculated","2830.4","820","2778"
"OR","Boardman","6106","1SG","09-01-2020","2","1","245","","807.9","Measured",".287","Calculated",".17","Measured","479.281","Calculated","295.7","Measured",".105","Calculated","2819.3","820","2778"
"OR","Boardman","6106","1SG","09-01-2020","3","1","245","","814.5","Measured",".29","Calculated",".172","Measured","483.595","Calculated","294.9","Measured",".105","Calculated","2811.6","820","2778"
"OR","Boardman","6106","1SG","09-01-2020","4","1","245","","806.8","Measured",".289","Calculated",".174","Measured","485.669","Calculated","292.7","Measured",".105","Calculated","2791.2","820","2778"
"OR","Boardman","6106","1SG","09-01-2020","5","1","245","","802.1","Measured",".288","Calculated",".176","Measured","489.421","Calculated","291.6","Measured",".105","Calculated","2780.8","820","2778"
"OR","Boardman","6106","1SG","09-01-2020","6","1","245","","797.4","Measured",".287","Calculated",".176","Measured","488.717","Calculated","291.2","Measured",".105","Calculated","2776.8","820","2778"
"OR","Boardman","6106","1SG","09-01-2020","7","1","245","","793.8","Measured",".285","Calculated",".17","Measured","473.178","Calculated","291.9","Measured",".105","Calculated","2783.4","820","2778"
"OR","Boardman","6106","1SG","09-01-2020","8","1","245","","797.9","Measured",".283","Calculated",".168","Measured","474.298","Calculated","296.1","Measured",".105","Calculated","2823.2","820","2778"
"OR","Boardman","6106","1SG","09-01-2020","9","1","245","","821.7","Measured",".285","Calculated",".161","Measured","464.244","Calculated","302.4","Measured",".105","Calculated","2883.5","820","2778"
